TRH408,GRD25-GRD26,Reverse traversal full,"201,100",12.06,12.78,390.4842367,28,30,163.8894567,9.1,86088.96,36382.34,880.37,85979.3,36380.17,884.97
TRH408,GRD25-GRD26,Reverse traversal full,"180,000",13.86,17.028,390.4842367,28,33,163.3745655,9.1,86088.96,36382.34,880.37,85979.3,36380.17,884.97
TRH408,GRD25-GRD26,Reverse traversal full,"189,600",1,1,390.4842367,28,16,163.3745655,9.1,86088.96,36382.34,880.37,85979.3,36380.17,884.97
TRH408,GRD25-GRD26,Reverse traversal full,"180,100",19.008,17.244,509.9980219,28,30,163.3745655,9.1,86088.96,36382.34,880.37,85979.3,36380.17,884.97
TRH408,GRD25-GRD26,Reverse traversal full,"195,000",12.96,19.188,157.9984208,11,29,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH408,GRD25-GRD26,Reverse traversal full,"175,400",15.156,16.992,157.9984208,11,31,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH408,GRD25-GRD26,Reverse traversal full,"189,500",10.872,33.444,157.9984208,11,28,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH408,GRD25-GRD26,Reverse traversal full,"200,100",40.86986077,26.1,157.9984208,11,10,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH408,GRD25-GRD26,Reverse traversal full,"174,800",15.84,21.168,157.9984208,11,30,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH408,GRD25-GRD26,Reverse traversal full,"179,100",44.21611367,62.757246,157.9984208,11,7,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH408,GRD25-GRD26,Reverse traversal full,"186,400",22.99206799,11.95143614,349.6615153,24,39,141.5951355,0,85949.21,36302.9,884.87,86008.46,36416.84,868.42
TRH408,GRD25-GRD26,Reverse traversal full,"195,000",9.467999999,11.556,349.6615153,24,28,141.5951355,0,85949.21,36302.9,884.87,86008.46,36416.84,868.42
TRH408,GRD25-GRD26,Reverse traversal full,"171,700",17.82,1,183.5286213,13,42,140.5403141,1.58,85949.21,36302.9,884.87,86008.46,36416.84,886.45
TRH408,GRD25-GRD26,Reverse traversal full,"173,600",11.14766933,6.900950199,183.5286213,13,45,140.5403141,1.58,85949.21,36302.9,884.87,86008.46,36416.84,886.45
TRH408,GRD25-GRD26,Reverse traversal full,"186,200",18.252,1,183.5286213,13,44,140.5400652,1.45,85949.21,36302.9,885,86008.46,36416.84,886.45
TRH408,GRD25-GRD26,Reverse traversal full,"170,900",12.78,11.664,183.5286213,13,40,140.4606621,1.45,85951.95,36299.18,885,86008.46,36416.84,886.45
TRH408,GRD25-GRD26,Reverse traversal full,"184,700",1,12.6,149.396669,13,53,110.1384702,1.45,85949.59,36329.06,885,86008.46,36416.84,886.45
TRH408,GRD25-GRD26,Reverse traversal full,"177,000",10.116,14.904,149.396669,13,40,110.1384702,1.45,85949.59,36329.06,885,86008.46,36416.84,886.45
TRH408,GRD25-GRD26,Reverse traversal full,"180,900",17.64,15.084,149.396669,13,32,110.1384702,1.45,85949.59,36329.06,885,86008.46,36416.84,886.45
TRH408,GRD25-GRD26,Reverse traversal full,"181,700",13.284,14.292,133.3149895,13,24,91.14867367,1.41,85949.07,36349.89,885.1,86008.46,36416.84,886.45
TRH408,GRD25-GRD26,Reverse traversal full,"198,700",11.556,11.376,119.8057667,13,36,116.4778634,0.18,85942.54,36319.32,885,86007.37,36412.43,885.15
TRH409,GRD25-GRD26,Reverse traversal full,"183,200",15.228,11.88,150.2592563,10,42,149.2795175,0.09,85995.26,36356.3,885,86074.22,36437.7,884.98
TRH409,GRD25-GRD26,Reverse traversal full,"173,100",17.676,12.384,150.2592563,10,40,145.4215307,0.09,85993.84,36359.99,885.02,86074.22,36437.7,884.98
TRH409,GRD25-GRD26,Reverse traversal full,"193,100",13.14,16.524,402.4811606,28,36,143.9230703,7.76209607,86103.72,36376.51,878.13,85979.3,36380.17,884.98
TRH409,GRD25-GRD26,Reverse traversal full,"187,600",12.996,17.46,402.4811606,28,38,143.9230703,7.76209607,86103.72,36376.51,878.13,85979.3,36380.17,884.98
TRH409,GRD25-GRD26,Reverse traversal full,"192,700",71.02185659,56.09797265,402.4811606,28,8,143.9230703,7.76209607,86103.72,36376.51,878.13,85979.3,36380.17,884.98
